eid,vid,cid
15688,3922,6450
15689,3922,956
15690,3922,1190
15691,3922,3513
15692,3923,6470
15693,3923,976
15694,3923,1210
15695,3923,3533
15696,3924,6490
15697,3924,996
15698,3924,1230
15699,3924,3553
15700,3925,6510
15701,3925,1016
15702,3925,1250
15703,3925,3573
15704,3926,6530
15705,3926,1036
15706,3926,1270
15707,3926,3593
15708,3927,6550
15709,3927,1056
15710,3927,1290
15711,3927,3613
15712,3928,6570
15713,3928,1076
15714,3928,1310
15715,3928,3633
15716,3929,6590
15717,3929,1096
15718,3929,1330
15719,3929,3653
15720,3930,6610
15721,3930,1116
15722,3930,1350
15723,3930,3673
15724,3931,6630
15725,3931,1136
15726,3931,1370
15727,3931,3693
15728,3932,6650
15729,3932,1156
15730,3932,1390
15731,3932,3713
15732,3933,6670
15733,3933,1176
15734,3933,1410
15735,3933,3733
15736,3934,6690
15737,3934,1196
15738,3934,1430
15739,3934,3753
15740,3935,6710
15741,3935,1216
15742,3935,1450
15743,3935,3773
15744,3936,6730
15745,3936,1236
15746,3936,1470
15747,3936,3793
15748,3937,6750
15749,3937,1256
15750,3937,1490
15751,3937,3813
15752,3938,6770
15753,3938,1276
15754,3938,1510
15755,3938,3833
15756,3939,6790
15757,3939,1296
15758,3939,1530
15759,3939,3853
15760,3940,6810
15761,3940,1316
15762,3940,1550
15763,3940,3873
15764,3941,6830
15765,3941,1336
15766,3941,1570
15767,3941,3893
15768,3942,6850
15769,3942,1356
15770,3942,1590
15771,3942,3913
15772,3943,6870
15773,3943,1376
15774,3943,1610
15775,3943,3933
15776,3944,6890
15777,3944,1396
15778,3944,1630
15779,3944,3953
15780,3945,6910
15781,3945,1416
15782,3945,1650
15783,3945,3973
15784,3946,6930
15785,3946,1436
15786,3946,1670
15787,3946,3993
15788,3947,6950
15789,3947,1456
15790,3947,1690
15791,3947,4013
15792,3948,6970
15793,3948,1476
15794,3948,1710
15795,3948,4033
15796,3949,6990
15797,3949,1496
15798,3949,1730
15799,3949,4053
15800,3950,7010
15801,3950,1516
15802,3950,1750
15803,3950,4073
15804,3951,7030
15805,3951,1536
15806,3951,1770
15807,3951,4093
15808,3952,7050
15809,3952,1556
15810,3952,1790
15811,3952,4113
15812,3953,7070
15813,3953,1576
15814,3953,1810
15815,3953,4133
15816,3954,7090
15817,3954,1596
15818,3954,1830
15819,3954,4153
15820,3955,7110
15821,3955,1616
15822,3955,1850
15823,3955,4173
15824,3956,7130
15825,3956,1636
15826,3956,1870
15827,3956,4193
15828,3957,7150
15829,3957,1656
15830,3957,1890
15831,3957,4213
15832,3958,7170
15833,3958,1676
15834,3958,1910
15835,3958,4233
15836,3959,7190
15837,3959,1696
15838,3959,1930
15839,3959,4253
15840,3960,11
15841,3960,4613
15842,3960,6179
15843,3960,3491
15844,3961,31
15845,3961,4633
15846,3961,6199
15847,3961,3511
15848,3962,51
15849,3962,4653
15850,3962,6219
15851,3962,3531
15852,3963,71
15853,3963,4673
15854,3963,6239
15855,3963,3551
15856,3964,91
15857,3964,4693
15858,3964,6259
15859,3964,3571
15860,3965,111
15861,3965,4713
15862,3965,6279
15863,3965,3591
15864,3966,131
15865,3966,4733
15866,3966,6299
15867,3966,3611
15868,3967,151
15869,3967,4753
15870,3967,6319
15871,3967,3631
15872,3968,171
15873,3968,4773
15874,3968,6339
15875,3968,3651
15876,3969,191
15877,3969,4793
15878,3969,6359
15879,3969,3671
15880,3970,211
15881,3970,4813
15882,3970,6379
15883,3970,3691
15884,3971,231
15885,3971,4833
15886,3971,6399
15887,3971,3711
15888,3972,251
15889,3972,4853
15890,3972,6419
15891,3972,3731
15892,3973,271
15893,3973,4873
15894,3973,6439
15895,3973,3751
15896,3974,291
15897,3974,4893
15898,3974,6459
15899,3974,3771
15900,3975,311
15901,3975,4913
15902,3975,6479
15903,3975,3791
15904,3976,331
15905,3976,4933
15906,3976,6499
15907,3976,3811
15908,3977,351
15909,3977,4953
15910,3977,6519
15911,3977,3831
15912,3978,371
15913,3978,4973
15914,3978,6539
15915,3978,3851
15916,3979,391
15917,3979,4993
15918,3979,6559
15919,3979,3871
15920,3980,411
15921,3980,5013
15922,3980,6579
15923,3980,3891
15924,3981,431
15925,3981,5033
15926,3981,6599
15927,3981,3911
15928,3982,451
15929,3982,5053
15930,3982,6619
15931,3982,3931
15932,3983,471
15933,3983,5073
15934,3983,6639
15935,3983,3951
15936,3984,491
15937,3984,5093
15938,3984,6659
15939,3984,3971
15940,3985,511
15941,3985,5113
15942,3985,6679
15943,3985,3991
15944,3986,531
15945,3986,5133
15946,3986,6699
15947,3986,4011
15948,3987,551
15949,3987,5153
15950,3987,6719
15951,3987,4031
15952,3988,571
15953,3988,5173
15954,3988,6739
15955,3988,4051
15956,3989,591
15957,3989,5193
15958,3989,6759
15959,3989,4071
15960,3990,611
15961,3990,5213
15962,3990,6779
15963,3990,4091
15964,3991,631
15965,3991,5233
15966,3991,6799
15967,3991,4111
15968,3992,651
15969,3992,5253
15970,3992,6819
15971,3992,4131
15972,3993,671
15973,3993,5273
15974,3993,6839
15975,3993,4151
15976,3994,691
15977,3994,5293
15978,3994,6859
15979,3994,4171
15980,3995,711
15981,3995,5313
15982,3995,6879
15983,3995,4191
15984,3996,731
15985,3996,5333
15986,3996,6899
15987,3996,4211
15988,3997,751
15989,3997,5353
15990,3997,6919
15991,3997,4231
15992,3998,771
15993,3998,5373
15994,3998,6939
15995,3998,4251
15996,3999,791
15997,3999,5393
15998,3999,6959
15999,3999,4271
16000,4000,811
16001,4000,5413
16002,4000,6979
16003,4000,4291
16004,4001,831
16005,4001,5433
16006,4001,6999
16007,4001,4311
16008,4002,851
16009,4002,5453
16010,4002,7019
16011,4002,4331
16012,4003,871
16013,4003,5473
16014,4003,7039
16015,4003,4351
16016,4004,891
16017,4004,5493
16018,4004,7059
16019,4004,4371
16020,4005,911
16021,4005,5513
16022,4005,7079
16023,4005,4391
16024,4006,931
16025,4006,5533
16026,4006,7099
16027,4006,4411
16028,4007,951
16029,4007,5553
16030,4007,7119
16031,4007,4431
16032,4008,971
16033,4008,5573
16034,4008,7139
16035,4008,4451
16036,4009,991
16037,4009,5593
16038,4009,7159
16039,4009,4471
16040,4010,1011
16041,4010,5613
16042,4010,7179
16043,4010,4491
16044,4011,1031
16045,4011,5633
16046,4011,7199
16047,4011,4511
16048,4012,1051
16049,4012,5653
16050,4012,19
16051,4012,4531
16052,4013,1071
16053,4013,5673
16054,4013,39
16055,4013,4551
16056,4014,1091
16057,4014,5693
16058,4014,59
16059,4014,4571
16060,4015,1111
16061,4015,5713
16062,4015,79
16063,4015,4591
16064,4016,1131
16065,4016,5733
16066,4016,99
16067,4016,4611
16068,4017,1151
16069,4017,5753
16070,4017,119
16071,4017,4631
16072,4018,1171
16073,4018,5773
16074,4018,139
16075,4018,4651
16076,4019,1191
16077,4019,5793
16078,4019,159
16079,4019,4671
16080,4020,1211
16081,4020,5813
16082,4020,179
16083,4020,4691
16084,4021,1231
16085,4021,5833
16086,4021,199
16087,4021,4711
16088,4022,1251
16089,4022,5853
16090,4022,219
16091,4022,4731
16092,4023,1271
16093,4023,5873
16094,4023,239
16095,4023,4751
16096,4024,1291
16097,4024,5893
16098,4024,259
16099,4024,4771
16100,4025,1311
16101,4025,5913
16102,4025,279
16103,4025,4791
16104,4026,1331
16105,4026,5933
16106,4026,299
16107,4026,4811
16108,4027,1351
16109,4027,5953
16110,4027,319
16111,4027,4831
16112,4028,1371
16113,4028,5973
16114,4028,339
16115,4028,4851
16116,4029,1391
16117,4029,5993
16118,4029,359
16119,4029,4871
16120,4030,1411
16121,4030,6013
16122,4030,379
16123,4030,4891
16124,4031,1431
16125,4031,6033
16126,4031,399
16127,4031,4911
16128,4032,1451
16129,4032,6053
16130,4032,419
16131,4032,4931
16132,4033,1471
16133,4033,6073
16134,4033,439
16135,4033,4951
16136,4034,1491
16137,4034,6093
16138,4034,459
16139,4034,4971
16140,4035,1511
16141,4035,6113
16142,4035,479
16143,4035,4991
16144,4036,1531
16145,4036,6133
16146,4036,499
16147,4036,5011
16148,4037,1551
16149,4037,6153
16150,4037,519
16151,4037,5031
16152,4038,1571
16153,4038,6173
16154,4038,539
16155,4038,5051
16156,4039,1591
16157,4039,6193
16158,4039,559
16159,4039,5071
16160,4040,1611
16161,4040,6213
16162,4040,579
16163,4040,5091
16164,4041,1631
16165,4041,6233
16166,4041,599
16167,4041,5111
16168,4042,1651
16169,4042,6253
16170,4042,619
16171,4042,5131
16172,4043,1671
16173,4043,6273
16174,4043,639
16175,4043,5151
16176,4044,1691
16177,4044,6293
16178,4044,659
16179,4044,5171
16180,4045,1711
16181,4045,6313
16182,4045,679
16183,4045,5191
16184,4046,1731
16185,4046,6333
16186,4046,699
16187,4046,5211
16188,4047,1751
16189,4047,6353
16190,4047,719
16191,4047,5231
16192,4048,1771
16193,4048,6373
16194,4048,739
16195,4048,5251
16196,4049,1791
16197,4049,6393
16198,4049,759
16199,4049,5271
16200,4050,1811
16201,4050,6413
16202,4050,779
16203,4050,5291
16204,4051,1831
16205,4051,6433
16206,4051,799
16207,4051,5311
16208,4052,1851
16209,4052,6453
16210,4052,819
16211,4052,5331
16212,4053,1871
16213,4053,6473
16214,4053,839
16215,4053,5351
16216,4054,1891
16217,4054,6493
16218,4054,859
16219,4054,5371
16220,4055,1911
16221,4055,6513
16222,4055,879
16223,4055,5391
16224,4056,1931
16225,4056,6533
16226,4056,899
16227,4056,5411
16228,4057,1951
16229,4057,6553
16230,4057,919
16231,4057,5431
16232,4058,1971
16233,4058,6573
16234,4058,939
16235,4058,5451
16236,4059,1991
16237,4059,6593
16238,4059,959
16239,4059,5471
16240,4060,2011
16241,4060,6613
16242,4060,979
16243,4060,5491
16244,4061,2031
16245,4061,6633
16246,4061,999
16247,4061,5511
16248,4062,2051
16249,4062,6653
16250,4062,1019
16251,4062,5531
16252,4063,2071
16253,4063,6673
16254,4063,1039
16255,4063,5551
16256,4064,2091
16257,4064,6693
16258,4064,1059
16259,4064,5571
16260,4065,2111
16261,4065,6713
16262,4065,1079
16263,4065,5591
16264,4066,2131
16265,4066,6733
16266,4066,1099
16267,4066,5611
16268,4067,2151
16269,4067,6753
16270,4067,1119
16271,4067,5631
16272,4068,2171
16273,4068,6773
16274,4068,1139
16275,4068,5651
16276,4069,2191
16277,4069,6793
16278,4069,1159
16279,4069,5671
16280,4070,2211
16281,4070,6813
16282,4070,1179
16283,4070,5691
16284,4071,2231
16285,4071,6833
16286,4071,1199
16287,4071,5711
16288,4072,2251
16289,4072,6853
16290,4072,1219
16291,4072,5731
16292,4073,2271
16293,4073,6873
16294,4073,1239
16295,4073,5751
16296,4074,2291
16297,4074,6893
16298,4074,1259
16299,4074,5771
16300,4075,2311
16301,4075,6913
16302,4075,1279
16303,4075,5791
16304,4076,2331
16305,4076,6933
16306,4076,1299
16307,4076,5811
16308,4077,2351
16309,4077,6953
16310,4077,1319
16311,4077,5831
16312,4078,2371
16313,4078,6973
16314,4078,1339
16315,4078,5851
16316,4079,2391
16317,4079,6993
16318,4079,1359
16319,4079,5871
16320,4080,2411
16321,4080,7013
16322,4080,1379
16323,4080,5891
16324,4081,2431
16325,4081,7033
16326,4081,1399
16327,4081,5911
16328,4082,2451
16329,4082,7053
16330,4082,1419
16331,4082,5931
16332,4083,2471
16333,4083,7073
16334,4083,1439
16335,4083,5951
16336,4084,2491
16337,4084,7093
16338,4084,1459
16339,4084,5971
16340,4085,2511
16341,4085,7113
16342,4085,1479
16343,4085,5991
16344,4086,2531
16345,4086,7133
16346,4086,1499
16347,4086,6011
16348,4087,2551
16349,4087,7153
16350,4087,1519
16351,4087,6031
16352,4088,2571
16353,4088,7173
16354,4088,1539
16355,4088,6051
16356,4089,2591
16357,4089,7193
16358,4089,1559
16359,4089,6071
16360,4090,2611
16361,4090,13
16362,4090,1579
16363,4090,6091
16364,4091,2631
16365,4091,33
16366,4091,1599
16367,4091,6111
16368,4092,2651
16369,4092,53
16370,4092,1619
16371,4092,6131
16372,4093,2671
16373,4093,73
16374,4093,1639
16375,4093,6151
16376,4094,2691
16377,4094,93
16378,4094,1659
16379,4094,6171
16380,4095,2711
16381,4095,113
16382,4095,1679
16383,4095,6191
16384,4096,2731
16385,4096,133
16386,4096,1699
16387,4096,6211
16388,4097,2751
16389,4097,153
16390,4097,1719
16391,4097,6231
16392,4098,2771
16393,4098,173
16394,4098,1739
16395,4098,6251
16396,4099,2791
16397,4099,193
16398,4099,1759
16399,4099,6271
16400,4100,2811
16401,4100,213
16402,4100,1779
16403,4100,6291
16404,4101,2831
16405,4101,233
16406,4101,1799
16407,4101,6311
16408,4102,2851
16409,4102,253
16410,4102,1819
16411,4102,6331
16412,4103,2871
16413,4103,273
16414,4103,1839
16415,4103,6351
16416,4104,2891
16417,4104,293
16418,4104,1859
16419,4104,6371
16420,4105,2911
16421,4105,313
16422,4105,1879
16423,4105,6391
16424,4106,2931
16425,4106,333
16426,4106,1899
16427,4106,6411
16428,4107,2951
16429,4107,353
16430,4107,1919
16431,4107,6431
16432,4108,2971
16433,4108,373
16434,4108,1939
16435,4108,6451
16436,4109,2991
16437,4109,393
16438,4109,1959
16439,4109,6471
16440,4110,3011
16441,4110,413
16442,4110,1979
16443,4110,6491
16444,4111,3031
16445,4111,433
16446,4111,1999
16447,4111,6511
16448,4112,3051
16449,4112,453
16450,4112,2019
16451,4112,6531
16452,4113,3071
16453,4113,473
16454,4113,2039
16455,4113,6551
16456,4114,3091
16457,4114,493
16458,4114,2059
16459,4114,6571
16460,4115,3111
16461,4115,513
16462,4115,2079
16463,4115,6591
16464,4116,3131
16465,4116,533
16466,4116,2099
16467,4116,6611
16468,4117,3151
16469,4117,553
16470,4117,2119
16471,4117,6631
16472,4118,3171
16473,4118,573
16474,4118,2139
16475,4118,6651
16476,4119,3191
16477,4119,593
16478,4119,2159
16479,4119,6671
16480,4120,3211
16481,4120,613
16482,4120,2179
16483,4120,6691
16484,4121,3231
16485,4121,633
16486,4121,2199
16487,4121,6711
16488,4122,3251
16489,4122,653
16490,4122,2219
16491,4122,6731
16492,4123,3271
16493,4123,673
16494,4123,2239
16495,4123,6751
16496,4124,3291
16497,4124,693
16498,4124,2259
16499,4124,6771
16500,4125,3311
16501,4125,713
16502,4125,2279
16503,4125,6791
16504,4126,3331
16505,4126,733
16506,4126,2299
16507,4126,6811
16508,4127,3351
16509,4127,753
16510,4127,2319
16511,4127,6831
16512,4128,3371
16513,4128,773
16514,4128,2339
16515,4128,6851
16516,4129,3391
16517,4129,793
16518,4129,2359
16519,4129,6871
16520,4130,3411
16521,4130,813
16522,4130,2379
16523,4130,6891
16524,4131,3431
16525,4131,833
16526,4131,2399
16527,4131,6911
16528,4132,3451
16529,4132,853
16530,4132,2419
16531,4132,6931
16532,4133,3471
16533,4133,873
16534,4133,2439
16535,4133,6951
16536,4134,3491
16537,4134,893
16538,4134,2459
16539,4134,6971
16540,4135,3511
16541,4135,913
16542,4135,2479
16543,4135,6991
16544,4136,3531
16545,4136,933
16546,4136,2499
16547,4136,7011
16548,4137,3551
16549,4137,953
16550,4137,2519
16551,4137,7031
16552,4138,3571
16553,4138,973
16554,4138,2539
16555,4138,7051
16556,4139,3591
16557,4139,993
16558,4139,2559
16559,4139,7071
16560,4140,3611
16561,4140,1013
16562,4140,2579
16563,4140,7091
16564,4141,3631
16565,4141,1033
16566,4141,2599
16567,4141,7111
16568,4142,3651
16569,4142,1053
16570,4142,2619
16571,4142,7131
16572,4143,3671
16573,4143,1073
16574,4143,2639
16575,4143,7151
16576,4144,3691
16577,4144,1093
16578,4144,2659
16579,4144,7171
16580,4145,3711
16581,4145,1113
16582,4145,2679
16583,4145,7191
16584,4146,3731
16585,4146,1133
16586,4146,2699
16587,4146,11
16588,4147,3751
16589,4147,1153
16590,4147,2719
16591,4147,31
16592,4148,3771
16593,4148,1173
16594,4148,2739
16595,4148,51
16596,4149,3791
16597,4149,1193
16598,4149,2759
16599,4149,71
16600,4150,3811
16601,4150,1213
16602,4150,2779
16603,4150,91
16604,4151,3831
16605,4151,1233
16606,4151,2799
16607,4151,111
16608,4152,3851
16609,4152,1253
16610,4152,2819
16611,4152,131
16612,4153,3871
16613,4153,1273
16614,4153,2839
16615,4153,151
16616,4154,3891
16617,4154,1293
16618,4154,2859
16619,4154,171
16620,4155,3911
16621,4155,1313
16622,4155,2879
16623,4155,191
16624,4156,3931
16625,4156,1333
16626,4156,2899
16627,4156,211
16628,4157,3951
16629,4157,1353
16630,4157,2919
16631,4157,231
16632,4158,3971
16633,4158,1373
16634,4158,2939
16635,4158,251
16636,4159,3991
16637,4159,1393
16638,4159,2959
16639,4159,271
16640,4160,4011
16641,4160,1413
16642,4160,2979
16643,4160,291
16644,4161,4031
16645,4161,1433
16646,4161,2999
16647,4161,311
16648,4162,4051
16649,4162,1453
16650,4162,3019
16651,4162,331
16652,4163,4071
16653,4163,1473
16654,4163,3039
16655,4163,351
16656,4164,4091
16657,4164,1493
16658,4164,3059
16659,4164,371
16660,4165,4111
16661,4165,1513
16662,4165,3079
16663,4165,391
16664,4166,4131
16665,4166,1533
16666,4166,3099
16667,4166,411
16668,4167,4151
16669,4167,1553
16670,4167,3119
16671,4167,431
16672,4168,4171
16673,4168,1573
16674,4168,3139
16675,4168,451
16676,4169,4191
16677,4169,1593
16678,4169,3159
16679,4169,471
16680,4170,4211
16681,4170,1613
16682,4170,3179
16683,4170,491
16684,4171,4231
16685,4171,1633
16686,4171,3199
16687,4171,511
16688,4172,4251
16689,4172,1653
16690,4172,3219
16691,4172,531
16692,4173,4271
16693,4173,1673
16694,4173,3239
16695,4173,551
16696,4174,4291
16697,4174,1693
16698,4174,3259
16699,4174,571
16700,4175,4311
16701,4175,1713
16702,4175,3279
16703,4175,591
16704,4176,4331
16705,4176,1733
16706,4176,3299
16707,4176,611
16708,4177,4351
16709,4177,1753
16710,4177,3319
16711,4177,631
16712,4178,4371
16713,4178,1773
16714,4178,3339
16715,4178,651
16716,4179,4391
16717,4179,1793
16718,4179,3359
16719,4179,671
16720,4180,4411
16721,4180,1813
16722,4180,3379
16723,4180,691
16724,4181,4431
16725,4181,1833
16726,4181,3399
16727,4181,711
16728,4182,4451
16729,4182,1853
16730,4182,3419
16731,4182,731
16732,4183,4471
16733,4183,1873
16734,4183,3439
16735,4183,751
16736,4184,4491
16737,4184,1893
16738,4184,3459
16739,4184,771
16740,4185,4511
16741,4185,1913
16742,4185,3479
16743,4185,791
16744,4186,4531
16745,4186,1933
16746,4186,3499
16747,4186,811
16748,4187,4551
16749,4187,1953
16750,4187,3519
16751,4187,831
16752,4188,4571
16753,4188,1973
16754,4188,3539
16755,4188,851
16756,4189,4591
16757,4189,1993
16758,4189,3559
16759,4189,871
16760,4190,4611
16761,4190,2013
16762,4190,3579
16763,4190,891
16764,4191,4631
16765,4191,2033
16766,4191,3599
16767,4191,911
16768,4192,4651
16769,4192,2053
16770,4192,3619
16771,4192,931
16772,4193,4671
16773,4193,2073
16774,4193,3639
16775,4193,951
16776,4194,4691
16777,4194,2093
16778,4194,3659
16779,4194,971
16780,4195,4711
16781,4195,2113
16782,4195,3679
16783,4195,991
16784,4196,4731
16785,4196,2133
16786,4196,3699
16787,4196,1011
16788,4197,4751
16789,4197,2153
16790,4197,3719
16791,4197,1031
16792,4198,4771
16793,4198,2173
16794,4198,3739
16795,4198,1051
16796,4199,4791
16797,4199,2193
16798,4199,3759
16799,4199,1071
16800,4200,4811
16801,4200,2213
16802,4200,3779
16803,4200,1091
16804,4201,4831
16805,4201,2233
16806,4201,3799
16807,4201,1111
16808,4202,4851
16809,4202,2253
16810,4202,3819
16811,4202,1131
16812,4203,4871
16813,4203,2273
16814,4203,3839
16815,4203,1151
16816,4204,4891
16817,4204,2293
16818,4204,3859
16819,4204,1171
16820,4205,4911
16821,4205,2313
16822,4205,3879
16823,4205,1191
16824,4206,4931
16825,4206,2333
16826,4206,3899
16827,4206,1211
16828,4207,4951
16829,4207,2353
16830,4207,3919
16831,4207,1231
16832,4208,4971
16833,4208,2373
16834,4208,3939
16835,4208,1251
16836,4209,4991
16837,4209,2393
16838,4209,3959
16839,4209,1271
16840,4210,5011
16841,4210,2413
16842,4210,3979
16843,4210,1291
16844,4211,5031
16845,4211,2433
16846,4211,3999
16847,4211,1311
16848,4212,5051
16849,4212,2453
16850,4212,4019
16851,4212,1331
16852,4213,5071
16853,4213,2473
16854,4213,4039
16855,4213,1351
16856,4214,5091
16857,4214,2493
16858,4214,4059
16859,4214,1371
16860,4215,5111
16861,4215,2513
16862,4215,4079
16863,4215,1391
16864,4216,5131
16865,4216,2533
16866,4216,4099
16867,4216,1411
16868,4217,5151
16869,4217,2553
16870,4217,4119
16871,4217,1431
16872,4218,5171
16873,4218,2573
16874,4218,4139
16875,4218,1451
16876,4219,5191
16877,4219,2593
16878,4219,4159
16879,4219,1471
16880,4220,5211
16881,4220,2613
16882,4220,4179
16883,4220,1491
16884,4221,5231
16885,4221,2633
16886,4221,4199
16887,4221,1511
16888,4222,5251
16889,4222,2653
16890,4222,4219
16891,4222,1531
16892,4223,5271
16893,4223,2673
16894,4223,4239
16895,4223,1551
16896,4224,5291
16897,4224,2693
16898,4224,4259
16899,4224,1571
16900,4225,5311
16901,4225,2713
16902,4225,4279
16903,4225,1591
16904,4226,5331
16905,4226,2733
16906,4226,4299
16907,4226,1611
16908,4227,5351
16909,4227,2753
16910,4227,4319
16911,4227,1631
16912,4228,5371
16913,4228,2773
16914,4228,4339
16915,4228,1651
16916,4229,5391
16917,4229,2793
16918,4229,4359
16919,4229,1671
16920,4230,5411
16921,4230,2813
16922,4230,4379
16923,4230,1691
16924,4231,5431
16925,4231,2833
16926,4231,4399
16927,4231,1711
16928,4232,5451
16929,4232,2853
16930,4232,4419
16931,4232,1731
16932,4233,5471
16933,4233,2873
16934,4233,4439
16935,4233,1751
16936,4234,5491
16937,4234,2893
16938,4234,4459
16939,4234,1771
16940,4235,5511
16941,4235,2913
16942,4235,4479
16943,4235,1791
16944,4236,5531
16945,4236,2933
16946,4236,4499
16947,4236,1811
16948,4237,5551
16949,4237,2953
16950,4237,4519
16951,4237,1831
16952,4238,5571
16953,4238,2973
16954,4238,4539
16955,4238,1851
16956,4239,5591
16957,4239,2993
16958,4239,4559
16959,4239,1871
16960,4240,5611
16961,4240,3013
16962,4240,4579
16963,4240,1891
16964,4241,5631
16965,4241,3033
16966,4241,4599
16967,4241,1911
16968,4242,5651
16969,4242,3053
16970,4242,4619
16971,4242,1931
16972,4243,5671
16973,4243,3073
16974,4243,4639
16975,4243,1951
16976,4244,5691
16977,4244,3093
16978,4244,4659
16979,4244,1971
16980,4245,5711
16981,4245,3113
16982,4245,4679
16983,4245,1991
16984,4246,5731
16985,4246,3133
16986,4246,4699
16987,4246,2011
16988,4247,5751
16989,4247,3153
16990,4247,4719
16991,4247,2031
16992,4248,5771
16993,4248,3173
16994,4248,4739
16995,4248,2051
16996,4249,5791
16997,4249,3193
16998,4249,4759
16999,4249,2071
17000,4250,5811
17001,4250,3213
17002,4250,4779
17003,4250,2091
17004,4251,5831
17005,4251,3233
17006,4251,4799
17007,4251,2111
17008,4252,5851
17009,4252,3253
17010,4252,4819
17011,4252,2131
17012,4253,5871
17013,4253,3273
17014,4253,4839
17015,4253,2151
17016,4254,5891
17017,4254,3293
17018,4254,4859
17019,4254,2171
17020,4255,5911
17021,4255,3313
17022,4255,4879
17023,4255,2191
17024,4256,5931
17025,4256,3333
17026,4256,4899
17027,4256,2211
17028,4257,5951
17029,4257,3353
17030,4257,4919
17031,4257,2231
17032,4258,5971
17033,4258,3373
17034,4258,4939
17035,4258,2251
17036,4259,5991
17037,4259,3393
17038,4259,4959
17039,4259,2271
17040,4260,6011
17041,4260,3413
17042,4260,4979
17043,4260,2291
17044,4261,6031
17045,4261,3433
17046,4261,4999
17047,4261,2311
17048,4262,6051
17049,4262,3453
17050,4262,5019
17051,4262,2331
17052,4263,6071
17053,4263,3473
17054,4263,5039
17055,4263,2351
17056,4264,6091
17057,4264,3493
17058,4264,5059
17059,4264,2371
17060,4265,6111
17061,4265,3513
17062,4265,5079
17063,4265,2391
17064,4266,6131
17065,4266,3533
17066,4266,5099
17067,4266,2411
17068,4267,6151
17069,4267,3553
17070,4267,5119
17071,4267,2431
17072,4268,6171
17073,4268,3573
17074,4268,5139
17075,4268,2451
17076,4269,6191
17077,4269,3593
17078,4269,5159
17079,4269,2471
17080,4270,6211
17081,4270,3613
17082,4270,5179
17083,4270,2491
17084,4271,6231
17085,4271,3633
17086,4271,5199
17087,4271,2511
17088,4272,6251
17089,4272,3653
17090,4272,5219
17091,4272,2531
17092,4273,6271
17093,4273,3673
17094,4273,5239
17095,4273,2551
17096,4274,6291
17097,4274,3693
17098,4274,5259
17099,4274,2571
17100,4275,6311
17101,4275,3713
17102,4275,5279
17103,4275,2591
17104,4276,6331
17105,4276,3733
17106,4276,5299
17107,4276,2611
17108,4277,6351
17109,4277,3753
17110,4277,5319
17111,4277,2631
17112,4278,6371
17113,4278,3773
17114,4278,5339
17115,4278,2651
17116,4279,6391
17117,4279,3793
17118,4279,5359
17119,4279,2671
17120,4280,6411
17121,4280,3813
17122,4280,5379
17123,4280,2691
17124,4281,6431
17125,4281,3833
17126,4281,5399
17127,4281,2711
17128,4282,6451
17129,4282,3853
17130,4282,5419
17131,4282,2731
17132,4283,6471
17133,4283,3873
17134,4283,5439
17135,4283,2751
17136,4284,6491
17137,4284,3893
17138,4284,5459
17139,4284,2771
17140,4285,6511
17141,4285,3913
17142,4285,5479
17143,4285,2791
17144,4286,6531
17145,4286,3933
17146,4286,5499
17147,4286,2811
17148,4287,6551
17149,4287,3953
17150,4287,5519
17151,4287,2831
17152,4288,6571
17153,4288,3973
17154,4288,5539
17155,4288,2851
17156,4289,6591
17157,4289,3993
17158,4289,5559
17159,4289,2871
17160,4290,6611
17161,4290,4013
17162,4290,5579
17163,4290,2891
17164,4291,6631
17165,4291,4033
17166,4291,5599
17167,4291,2911
17168,4292,6651
17169,4292,4053
17170,4292,5619
17171,4292,2931
17172,4293,6671
17173,4293,4073
17174,4293,5639
17175,4293,2951
17176,4294,6691
17177,4294,4093
17178,4294,5659
17179,4294,2971
17180,4295,6711
17181,4295,4113
17182,4295,5679
17183,4295,2991
17184,4296,6731
17185,4296,4133
17186,4296,5699
17187,4296,3011
17188,4297,6751
17189,4297,4153
17190,4297,5719
17191,4297,3031
17192,4298,6771
17193,4298,4173
17194,4298,5739
17195,4298,3051
17196,4299,6791
17197,4299,4193
17198,4299,5759
17199,4299,3071
17200,4300,6811
17201,4300,4213
17202,4300,5779
17203,4300,3091
17204,4301,6831
17205,4301,4233
17206,4301,5799
17207,4301,3111
17208,4302,6851
17209,4302,4253
17210,4302,5819
17211,4302,3131
17212,4303,6871
17213,4303,4273
17214,4303,5839
17215,4303,3151
17216,4304,6891
17217,4304,4293
17218,4304,5859
17219,4304,3171
17220,4305,6911
17221,4305,4313
17222,4305,5879
17223,4305,3191
17224,4306,6931
17225,4306,4333
17226,4306,5899
17227,4306,3211
17228,4307,6951
17229,4307,4353
17230,4307,5919
17231,4307,3231
17232,4308,6971
17233,4308,4373
17234,4308,5939
17235,4308,3251
17236,4309,6991
17237,4309,4393
17238,4309,5959
17239,4309,3271
17240,4310,7011
17241,4310,4413
17242,4310,5979
17243,4310,3291
17244,4311,7031
17245,4311,4433
17246,4311,5999
17247,4311,3311
17248,4312,7051
17249,4312,4453
17250,4312,6019
17251,4312,3331
17252,4313,7071
17253,4313,4473
17254,4313,6039
17255,4313,3351
17256,4314,7091
17257,4314,4493
17258,4314,6059
17259,4314,3371
17260,4315,7111
17261,4315,4513
17262,4315,6079
17263,4315,3391
17264,4316,7131
